Address,Balance,lastTxHeightOnCosmosHub
juno180ywzhcpnz6xwafn9pq94dupxeqpgvf0cxtjff,158.27,12474068
juno180fffs8fvzfwaa8dsxyu76ltgu0flfl27rmmhj,38.16,5898587
juno180fme6yp5xagnctryr2a5cvpnzmplvwrzve88g,0.96,6985540
juno180wy8eq3nr3e9hm2ppjxx22c8va0lz30plz2n5,17.4,10364860
juno180g9gudthapv69uwmczt82tkuve2mreeghfe70,7.4,12484842
juno1800fqlkg7gcwzga864d56zmmcgj9fuc5zq0v6h,167.0,7854925
juno180tgms9t6wkxf2r2n46rneacgg4v9lq83wuslj,50.18,12685198
juno1800r3yq5g5nccg80xcggfy9slfju89vg94p76p,27.65,5576051
juno1803e5tjfcmmk9usct6qzjuz9asg8y8pxy4pqch,155.85,11250426
juno18spxtt7ge4vn3c7ms26zv0d2hurg47s9dvq42e,6.29,Inactive
juno18sz7pztyrw6kudf3dmtceada6kpclgmjhu5z4k,50.0,Inactive
juno180jy9u3ez6w8w628m2tl2mztnvmtulkyahqqnv,17.7,5841450
juno18szqrhgrchxlg7jkc7xjuxutv82ee5w5jyh7ar,24.85,Inactive
juno180jjue44pk0m9hwnp0n988lwdjfn0gll36lqlx,29.89,7511150
juno180jgptu08y0v3ptrsgqzulsp0gnfnv4t5wnd8q,152.51,7285212
juno1805gyghepmeush6ygm6krl2csw5wmsdved5n65,7.76,7534363
juno1805nx7yk4u03379l9e2hjz5jcus8uml47t2sl5,49.75,6322205
juno180ks54zzzqq5kjwzzel8jfqly3rnvyj4guucgt,35.73,5537152
juno180ne6pcmjedvcxdne3pap402vr7my0l4lqz77x,2.19,12500049
juno180e0dc8k9lev2fw76yy7fd2rjnf4yccde4axqt,176.14,11226171
juno18svqv5k3t2z0z89yc5fxctgrhvkgys9hjkj8jy,50.41,9123253
juno180mywpt82fv34y8m0u4hdqls26234lfzr6ek60,33.55,5660143
juno18s0q4x6tlu2nwp7xhnnuk5n4el5uqrx9sg8w5k,2.0,Inactive
juno180ldvdqyttv3cmfvx42t8amggj5ng5vp03ldy0,71.33,8255207
juno180lmx4y8en3zqh3qmqnmftgcflz8jp7pvglfjv,21.0,6746069
juno18sq0uzzu8upfyxlnnu0jdtzt7nyjdw9p4natgm,6.31,10281835
juno18spg9dd5x4ckce4jrjtf6wd4kaunxmakawjjrx,9.95,11954763
juno18srlyzq7uge7wfzt3l3f398qj0xxzn37pmrysr,7.33,5709103
juno18sh4q242uznhauercs46hsmderdq64hwasdlgz,7.82,Inactive
juno18szl7yhw6xx6fp7hpnxyrtp6kqewde34uzld3c,381.32,8470587
juno18synvlfvuwp6xdqu7r2kw8qcwazkasjffgt5sm,45.17,8015891
juno18s9gj9pqqatrcgyv84a256gxfqv49cxme4jw7r,95.64,9615771
juno18scetmj92k2jkkeeeuwfwdcdme9w4qslwg9zje,19.61,6078719
juno18srswz6nj26j55u4gsnup7f6hsq3ne43v080c9,18.03,12216696
juno18sxqfv25x5t7kctradgqz2fke3ejgfccf2atfp,45.29,9521318
juno18s8p2qh2w3j5mmw32568dkm0esy5v06wdrney3,5.42,9191349
juno18sgn76x7lpn9q74qkt3ldqevg0ydv220qfjcwj,22.19,6334959
juno18sfek684metgsqcpcvjxr2x29sdzxv32635a83,49.22,6544679
juno18s8na75a5xjl5qxx9ts2s46pnv98u9zfuu3dxe,7.47,12144903
juno18swct4mu0yhj7aw06h8ruuxyc4frsmjgjuwm5j,311.0,8239779
juno18sl2lckc5qvy7hna8twz6707u6wjtj2hr7enn7,0.99,Inactive
juno183qkqgp7kpkceu8yh2dczeuncxdlcnv5cw6wxf,0.51,Inactive
juno18sw0nqam4g4l6tgv2v75ml9nucrujhjtzswtfn,726.94,7720455
juno183qu450qyqat6wg2zywx7mkvq9jnnmdhssr3dp,1.0,7553325
juno18s0777rgjhe479z0d8vqqmgaxyuv7qcsm3x2xy,23.89,12042618
juno18s0azsskjhqhqgssd59ufk5hfdsaqkm4mhqjfv,100.0,12677650
juno18s3kf5j2f0pe0qv9lx5n2l3grpzav7zte2hz2t,14.93,5747331
juno18s5n7vzupu4my7scywtjl570gy2xmhjf2yhkd4,103.55,10516577
juno18s5rzf2wjvcyfrkzuu6eg4cpht3u9fqekalnvt,217.61,5718739
juno18s37z54lt6ug8nutk50eh4cykd4tpqx4mqn7vr,122.23,12664920
juno18sk7mu2zztrhj3lfc5gqqyqpdtjwwtvkzq0vzl,106.54,8143084
juno18sw6e867gt9grvldms0rqrl8mrjanas228xjau,37.51,8535129
juno183ysmgdps04shxhujcu52y2p4lptzfv89rzq2r,100.77,5755815
juno18s5cj9250tc62sn9zdf02q0xj3pde36pvjpax5,153.36,12582843
juno18shyve0w6j58cz8ekwhvm5k2ux6x0wwyvjqc8e,3.2,7603235
juno183xklgkm6azahmpfe2tnhqgq0fus45d88xa2e2,10.28,Inactive
juno18s6556muyeqkj4kn5ym45ar9vrg6g06nzr3ner,5.23,12609966
juno18sc79zkn709jdmq3cenlrl9qfdjatqmzauem4m,248.7,7725906
juno18su9evazhklfmfx93ugc4n0wgm9866duffvx5q,2299.95,10554126
juno18s7wx0cazwh2jn4za8d9krevhpuyled7lvj2mv,7.2,7382012
juno18sanvrsrwe86gxwlr2eagcwxm6zmys56xqtqnw,32.52,10278387
juno18sl8wqaeksnzxvz77ct5gad9ac3ef6s656hz8z,14.12,10707180
juno18slf8x8hez285scf4l6n5nzycnhy6f235lnstk,69.8,7292143
juno183qjvdg5naqx4kmz0rt08xp9gagm28z6njxt3q,31.26,5613906
juno183qxvyk0rj87yp0sgq88zt9r9xcckmwxw2j38m,39.5,8270607
juno183zngthwm6p0gjzdtnl5a5635myjrp856ypasf,7.74,12158115
juno183ywa8sanv43vudnmvdjq9msg6ze6qg7hr4cs4,34.04,9300930
juno183rlktk4x8zl678g573d4hku6vcetul4n9nj4n,28.7,6108131
juno183wkp3d3562dq3sr2rldwcrhlwn9shv2auv695,1.0,Inactive
juno183nqpdtle5wv4n9lmgqs67yem740k6splqd56u,3.65,Inactive
juno183c9099hjpq8hzg75tgxv8am7lm79zxzelysz5,0.99,Inactive
juno183xps6hk8vya3te0fq4qsl4n42pd96zf0rm93j,43.25,10530628
juno1838tp6rft7zrv073hn7nvh448q2aal2y4kvpfr,18.34,6197639
juno183xufz8sn42js35wdqcdch7k9wpcrc28cjsl4k,169.66,8469173
juno183frx0c0hztrnks0lg7t8slmc8amz85tnnvmxh,56.36,10578813
juno18jpsq9x8l26qz9jj47g5sdeygrkdjqp3rjw42v,9.42,7622704
juno18jg8cwsjpp433s95xfp7lqkavr8yqrluxsv75m,3.11,Inactive
juno18j9ur3hxqgvkuydyj3rszsx2sjffavje8rqprq,2.26,Inactive
juno183va4gnw9ehjcdlsmjt5gguec0wadf4da2dyda,202.57,8314525
juno1830h8e2a4syha5zv0smnq37spjq35xx33dc7dw,38.86,6758649
juno183wld6a9ex6lw3324ncp4egzls5wvk2naw3fnz,8.82,8910023
juno18jvqtsz9nvfhn4vsvmrz37rxsgvuncl5rw7pjv,24.5,Inactive
juno183w65qu67upn7wmh0f9aj3220pkhzz9lt6t7se,479.9,7316780
juno18jrh9mjj6rz4e65e8rjafe0j6jx0wzeclz6wxe,2.99,Inactive
juno183cjnd9zyxlw4g9shws69skldal2tawgducu6z,31.4,9896533
juno1834080wftkzxf2n9x7lmhfktj4unvqd7kyldd6,8.67,12109400
juno183u9gn5ye5nnaxwyfkcwt7eu0cvnj5pkqpa52k,625.17,12619721
juno183utycvg80pfpzk8uwm2msunx8drs96f3hy4m8,2.1,6670950
juno18jvep8lh24ej5jec5h99mrtcpd80p4zt0wr3ev,100.02,Inactive
juno183l5pl7wr7x0mc5255cfmn9grvwn5v5kc0u7mt,103.56,8757221
juno18jqqunqpaet90cdkgekqlz77srtl54fdehc6qm,25.0,7967255
juno183uarkrnm0zp876lt68cyezy5fc9ekt7wkvaxa,2.19,12462100
juno18jp84dpzmxa92qfcx0z5ged8lyh20729l4k925,1999.79,9753521
juno18jqkarzf226q02c5kavevakx94jujs3sv2f2cs,77.6,12561622
juno18jqfqsk5ega4v2j7d3cagk7efkjxtrw8zsvh63,8.31,12530025
juno18jpwct3duzw8j2e6qv93gxcmf6r2lt9p48pxu2,61.23,5592430
juno18jd8a25dmsre7c8vryf4ehql326wsdqw06963n,0.12,Inactive
juno18jzs0tp5l309wlxs3zzklfr6havn0aw5dxp5de,8.93,5529500
juno18js0wv3vwzcxv8ed673lw89fvwx4eymta2h0uq,105.82,8662789
juno18jx4nmpz6dqvf7lx4z8e4etpmnwdvgu3mjnnpm,634.3,9359013
juno18jrshth4wxz3m0mprfc6rcdl0wj7ernugl4nak,53.53,12395462
juno18jgq00ydn2zxv0lp5ym75tc42x7rvr9p4guw4g,72.46,5793360
juno18j9pyk5fr6zs92ramc83xcxwdfvxzvhs8kwyp3,196.19,6247088
juno18jfuhrxspya43gjzrxjzclzzg940xch5wxandd,25.62,11119040
juno18jf9a3dy0h0kyz7jy2nlxrswurxxu04kxh99ns,237.11,9145576
juno18jtu6mw99eavhmfu0964mxc7d4uhxccvv75e4u,21.43,12162937
juno18jv8gluuwfxj4mxzlnprtcf4c04vl8mme3qkeh,200.18,12479899
juno18jd9ypffhverrr27ccrx8x0vevdxk70whx3x5d,39.52,12197694
juno18j78fde4lyguck6hmpq0j6k4w7z56ykyn66est,3.52,Inactive
juno18j3gh2jj6p4rvae3d8967gnzjdjj3awu2q4nj5,112.66,6206984
juno18nq9zhq97ehdqmspd3cq6y3nhygzd34p0rx7v3,14.46,Inactive
juno18jdc8v0xm3x43cpvrtce2teuctzyu7awega7xp,32.79,12655810
juno18nqvuq22fkt2wnyz80yzdl94jd52hw07ef08g9,3.04,Inactive
juno18jvzl7wj696n5as8w0p93fat8tfktgpu64hr34,4010.57,12714467
juno18nzuqmfshadmyuscthl5vaatqwsxmtwwrtraqf,33.15,Inactive
juno18ny6q3xejjcflesseut4ancevqzplqvsfzsl2h,6.51,Inactive
juno18nzus5hjt522mzpccj9t7wcle23jz5h0lzjr7r,63.55,Inactive
juno18j3r07uc4g328dzm36dqlr97kpne0dhlhhvn93,26.36,12566293
juno18n9d2ar70ug3f2qsdmcjlt5kjrzvfj0kvj9tsw,4.75,9532225
juno18nx9gmslrxx8mrknw3zc6wsz74hhvekjx57nr7,2.27,9727625
juno18jnm3h294a9el5zprkcx3rdmhkx36t08wt9gwu,11.09,6030423
juno18jnenu67r4uxdfrhasc5nftgctm2vvhkqanpup,9.58,8405972
juno18jnf3gszs5t9ew9gxqfhplqymcxcyq9kvqa2p7,9.39,8017633
juno18j5jf5s3y7d96c54xy78upj8cc3kr836zmkxt4,32.69,6765385
juno18j5fh02yj5tm73h2uft4f5727960p3z34lfrfx,21.0,11272331
juno18j6hlsygmuqg2yqddxxf8qgmfnc0wywmrcm9d2,51.12,12346322
juno18ju3tjqvtul6hdtchmzzc4c4jgysrmnssft6du,26.07,5910270
juno18jewjw2dydwh6v05vrnqkune99jxx63kwnv228,7.51,11314750
juno18nxucl9lvlsqrv0huezshwqetzxcnwvkjfn6sm,11.69,Inactive
juno18jkmkfa2w9k3jz8hme3ksxt8lhgv85xxwdtxlt,24.0,11247260
juno18j68z7mayx4g47pxx0jg6jy8am3uwnqlej83hf,8.48,8579361
juno18jagc08xzhexge0k5zzjw5z0s2j7spmtnkkrqh,10.26,8354156
juno18juaxr3uamazghw0gkxhsmlwvunv8r7w3d03vf,10.41,11162864
juno18ntppjuwf8r3dplke03ztq70vwzv7mn6m54ycg,4.33,Inactive
juno18jam09taw0t388h6er37ny0jws4nxz7w8ne28f,19.99,12519719
juno18nfu4prlpqdw8r5hfgy02g35m3pma5ycjnwdkg,15.0,5359499
juno18n274fsz3sxqzxkvj8hvy665ka7pptdc5tzuff,39.98,5401367
juno18nfmkm4myvs49q5k60wz4n9rfu3g3dg3crk4mk,219.37,Inactive
juno18j7ndem2frz6nu7ep50szsl0kpkew4v87r5qvw,6.11,9979820
juno18nfvqj065gzgtpz7decr7yjju9qak306zxpcqf,3.6,Inactive
juno18nfgy88fn09778q5ep9w3z4tkzpsrpckzeyakk,11.09,Inactive
juno18j7n4xq4uw46q3zxjpfdt4dpmh4ww60e0pekep,82.16,12435602
juno18npzgtfp3j5v2llxjynu42m7v5t4lyacz003ry,112.01,9599688
juno18jlgrvkg8tujuylx6ax7stz8exshq2a6a5q50m,0.99,7724842
juno18nzu77t049hphw6wc6gkx2l7zaxdrr8gc4r39a,5.1,9026645
juno18nzfv5p5l9r2r5qwm0268ul0wapceylnt726u6,4.19,5571346
juno18n9t896zpqvukqzawv2qn37a4az4wpv2f3v4pp,7.07,6666103
juno18n9a5hc3zx40vasm3uwy9mt577za4r5qwxed70,81.85,6012429
juno18nxkexytsf5lnk20mj075quuvxsqmvzqx8erwm,5.16,8549547
juno18nxhchnlvup4cycncck5j9f87dmmgfvjdpqsg0,3.98,6781897
juno18n08qc93udyr6c5un0dtzse5vyafenph462vjt,5.0,Inactive
juno18n0tgj7zd6ajvjfexfvktfqahyqx32dcqt6fl6,35.97,Inactive
juno18n2064jlet27lq358kwsukdc3h33zyq2ncmhjy,12.48,6661412
juno18nf25r5k8c6sw3gfajt82q2nhu0ts9rxzpuqkw,20.36,8957414
juno18nxljgn6tmvnu3ard9lpqm77wyhq3hxaa8f77f,318.27,8558756
juno18nfcswmqen079xz77yrgmr49q746whhkhf65da,38.45,8499852
juno18nv9sjakvsh4sd66ucc0cgs79g90n032jp4cuc,33.94,7650593
juno18nvgg2e0f5khv2lnaxqde5k9eqesdd5l6luv4t,3.88,9279320
juno18ns9ptaj8gr8rx9ewq6cqzcxgxmj0e5vqz8jqt,2.89,Inactive
juno18nsx7fha73avnqd3q893263nwhll4p7v9k8z0v,6.43,Inactive
juno18negcpqj7uymw47py9tvzne65a87gw6m8syd4a,9.0,Inactive
juno18nmfma6lpsm8m27ehaq3ytudkjswxwjy0085lc,1.65,Inactive
juno18nse0skgx00dh87swlgrzcf798my8fxfd8k8lw,42.42,Inactive
juno18nldzk3qdtptm7nsz8c87pkcwpe27guh6kcruy,4.8,Inactive
juno18nlgwruzaz5g83v0hwupwu78tjqvc7tcqjwcus,6.98,5543346
juno18nw3enccl5tkepvwsq7faye39mkq29dnq0f8gk,162.52,5423576
juno1858uqqvs2xjadvf752nejzxnh2v8rjjfdv60yk,20.29,Inactive
juno185zefhx892s5xdu46h8lzmv8gelrrkygjhhq3n,6.47,7982931
juno18n0n0k4zvpf2j3acwuqctr3e260eml7awujn0s,5.95,12571834
juno18n0a58prz3g6n6z0rjpjm7sqwd555hlmcxea6n,75.63,6776836
juno185gjhtfjk8gvy3ev59cywy9vgmm5rlmf83hqav,1.99,Inactive
juno18nszemaa3kjhd56ksj0jlp7p7qazejst0wmpl3,2.24,6061630
juno185207fqac28yn5a2arpf62as2g3jtkf7ylz5j3,10.0,5534792
juno18nsf8ssrxfsj303jdhdnn2pkkfdd4u0af9vyll,10.89,6218452
juno185dylpxlhgculrpqsfn26wazetsshjt0mhlfd4,16.74,Inactive
juno18nehtqf3ygt6qmqe6efc0fkr4y0saj9cv7erww,199.95,10566854
juno18n52e9uyy2664twsva5syzr8rhta4qyfs8jqga,12.99,6041100
juno18n3gjh0u6sdlx465rkrhgs99zmnkq2nzt4x29h,2.94,7836732
juno18n39re74q44e5jj0t7gw7qpx5dad7tjt07uct3,15.04,10659504
juno18nl5gza3m5f5jvsjkp9kwsl4a8ppuleeachfh4,62.72,5517360
juno185d6r63vqyxz5ec4z2ysceezusz4jz24r3a5ql,20.02,Inactive
juno18nusllyuvkmync7vhp7ger8s46g7xmgz5gc8t4,30.0,6616241
juno18nmaljl38cxuhu2qmt70d7awp0xgxwawz74c2g,55.44,12426719
juno18nnrrgz3uzxjnrkf24uavt5s9ga5qtm3m9vfg2,52.71,8300084
juno1850w73hn29gzx3qph50yxwhed3s97e3qm43lqs,6.51,Inactive
juno185q03amnpaxw6l5tww0ff7pp3szlsm3e6v7x4q,98.0,12630703
juno185qhywqqvd5w3sz5zxe7q0vtklhjcptxvtz530,245.0,6403970
juno185r0e609sh2yjurrfhkhenuj4ya9zekake6x8z,27.61,10640117
juno1859434av99hy6mrznpqdxqx0t0lae2ewwrkkr2,12.08,12300344
juno1859vg469spqsz6ul6j2hugywnz669cm4l570he,1.27,5633343
juno185x6xgllt7sknrpgz4kecqvzwhsqrn9cv02z8z,10.0,6813893
juno185fgejmac8pkk4f02j8ugqnwv62h8ypanlfk3y,32.38,12346356
juno185v963urp52ufnu9nxm0rqfcemkv2wyg4rc7r5,25.72,6116011
juno185gcx22yc5ug2fmfy4et4qqlyzsyeyx9mk964j,5.04,9509743
juno185fu7h72nj0f0r3h7qwpf5ptxje0a5aymr79j0,47.3,6498098
juno185dy3pykhajmrggrumyhur8ec5z4yh7c8tstfy,46.95,8313366
juno1857zsl98fm9adzmkc47jpyv8s5sqet8tue8qaw,300.0,Inactive
juno185lu2n3dmfaw8sqhrs6ff2r2904auwwvups8cw,32.0,Inactive
juno185gt6mu4r64te27qjlurlwnwgn5ysczyss3agl,27.0,11856948
juno184prw7pjzlar2edeelh9k6kp53jtcv99hy3rsy,2.23,Inactive
juno185wg5qa7avsqvexjcnyf67whqkcs6s2yy6xaw4,9.98,8994472
juno185tregdjgengsty07jwjmp4emm3uf3gmnz4yw3,50.0,7671370
juno184zaghs3pm279327ptyy78ym3lmng4qstyqjka,1.15,Inactive
juno1850w03vjq6uwwf6dy4zwnyry9vlmg0u53mfalw,54.0,5577135
juno1850advcgtzl97m7arhlmdqzu4p2s0c35vkwshm,9.77,10882709
juno1855m6zwhap79lhstrjm8z0qqwq6fg3tz3v8ll5,26.64,5918565
juno185exhxq54a0j7ntp7juc8qvwksdnccjy5sftkl,3.0,7367216
juno184x0zrqerjeelm8m634y9rugzxw54hkvuekld6,8.19,Inactive
juno185chrchr5mrm6d726akeqlptk9cta2whmazvgw,102.47,10109113
juno1856wpcnfnpw695s4h6k3u5sjjlgfycnhzwwulk,472.93,12463065
juno185msvyc9n7jrjapwdf0jgrrh53yt9hvf06gsgw,3.73,5869481
juno185muxdasuaugmz3jkup547x9vc5fx6kt9n6y6p,1.33,5866050
juno185ulawwey8s2e5yy7k76t9mg4ush0nm307l5ly,19.79,6205057
juno1857zh90glvzgettqgy0rmev2j3qwf94ljajgx3,5.24,12543128
juno1840c0vfm5l2cr7yxgyphf6qp53whyp3dnpxtsl,11.29,Inactive
juno184prtauk4ey2m2clw3adpsd7nqe50q7k0a35vu,37.48,5502718
juno1845aj3rn7sjgmlazqz3ddt90pzn39d4e4yywl0,32.99,Inactive
juno1844cffpjk4vd927l3k4lf36kqhm6hkwergw7y3,2.8,Inactive
juno184z6mnzng8hm35px0c00t3he704jy34m7s74ra,149.95,6164350
juno184zn3rw9l0hzpl3tzyk5wer7k66mu8f820y2al,107.93,11464001
juno184z3t55s9vgtzkhk0dmc73af0emqvlque8377w,31.62,9168258
juno1848tuxdj7wy7ukdphqzpwg7tsz3e8uzs2c73hp,36.07,7064677
juno184xcn6dg2zfzg3my577ndrjs87efns0we5v0kk,223.99,6918404
juno184f04u0pmvjrhec8v9r8z6vl97cz3zm4m9gppt,51.75,7325835
juno1842pmyhn36epmvuvq559du2djy833nfg95fmu3,7.95,11318870
juno1840t598jwk3adsky3lm698xunphrd66zlcpwj8,124.38,12017224
juno184v005tklt7vk6k228qwrypwlzqax9d58lhhs0,492.51,6610836
juno18kqj6z5er8ctw30w024sw9pkhdwdd2jc3n5mrl,170.0,Inactive
juno184l2fghs6v8yn7tm2tfhrvndueqp0jkmewpjw9,1.98,Inactive
juno184sd5y4z85fdgptu9yz2v99qjd2lnwcgdgfn7y,1709.79,7762907
juno184wa7fk628k75m8m0aa0xg2lcms06uk27ss785,46.84,12641167
juno184nkfm8j5dp5cwre7qxtngmcvyvurdhvape9ua,30.2,6010159
juno184seahedq5qsjvwxvsrfttsqyvk5zlrjnava5m,4.02,9448515
juno184wgzcp2k2tv8tkasgyw6qe94yanetere7x52u,10.1,6347834
juno1844k5xd2fkefcgj8455hu3dvh07ye8jnfmjlqc,25.51,8208868
juno184k2dcnjvz8pwgj5t38u0tvjgxk306mrzaux3k,285.38,10339852
juno18ky2tyqujtfxsrtcf4v0jkagwtmscjjs8st80g,10.4,Inactive
juno18ky5tjuttwdlgkmhd0lmexvc9k22xpa4lkzjy8,58.5,7595953
juno184khy78nh6cjgpcc07r353e7fq23wq3z996mlj,2.0,5467025
juno184kedt70dlx6g4yyhtcy936ggfupa25rc7qrsk,8.9,12379398
juno1845tzgkut2hn2w9f3tqlwpk2atpfe8xp8s2t6e,25.69,11831733
juno184kag8fvwtva0093n87a84rftszzjvdx8szwrf,2.99,12080315
juno184ega6e3f7xwqcu6vphys7jmvptr3nxppmsy4m,10.0,11643830
juno1846fg22av4tdy27d4n3948m6mfwm6nl4k9axzw,10.1,8855183
juno184mt6jd3ny2n5u4w3xncd2z8h0jnywlnjmzn4s,17.3,8145411
juno184aeq5nx50387rngm3kkvxmg7kav9jyjlnvjl6,33.5,6322855
juno18kt8t9v94upw2hufly0qrxkmpw43el08fq52kt,5.0,Inactive
juno184avhudx88at2y95ej56ljcmn35rgxksut2g8y,5.0,5883421
juno184lqje303xmx73uv9wltssxyuynf98edphx0s4,2.26,5640269
juno184uv9qplj0zl65s3um2rq6qg97qh6pa8jwrxtg,503.97,12710638
juno18kcfnu64xqy7zvkk52vmltvqz5uyuwhdcxe6p5,1.45,Inactive
juno18kyxwtleptl4wl3p3yzw9l4rdx2tuf5a27jxlw,13.47,11617431
juno1847lhx4atvhns9mx4p84lpxrcynf8fq0rnmya6,200.0,10704335
juno18kqukkr4nsrygjaau0mzjp7xczsa009z6gn6a3,19.05,12702584
juno18kxx8lj5qwkdvmakkcr8kuenrf3y0her8ukx2t,1.4,12638152
juno18kzv2szqree23tu4ga22d45hr59awmayr2p7x9,2.79,8013790
juno18hq0a2keqz96kn8anl82p2wdfp7qgyn9hlqadp,26.98,Inactive
juno18k8dkearagy5c6j8kltapnvwr0w5kajf0cwscu,32.59,8666581
juno18kv28y4f9n6y67h3fgywzjtwt0cgzhlecj3az7,74.96,12540354
juno18kj8as7kwhvl66fg7jpvcdxcnp7t58ve6p8l3f,27.12,7961254
juno18kt5jm0s3fgladuqx2qfskly456d32047k2jyv,9.98,10047035
juno18ksh35h8dn9wahwumuynneuxvsr4qvawaxxzxz,101.96,8013995
juno18kn0vthz0esf9vv52zuckaegu7sy37ge7mlymw,17.76,12356022
juno18k2gt2t6c4n6rec2pt5rhgpzsy2pjujl2n278w,9.13,8643584
juno18kwmuvya3c0mgey3fwmy672qtg5ks2j5hh5rkz,589.98,12452605
juno18k57dwchu4vmnn4fslhsptewxdtnhd6dvdr7jz,2.26,12507612
juno18k4nr73gyrxkrpxhp2muqr2a8ztmf5e008sn3r,5.07,5717428
juno18kk98wph8rlu06c0rsykp69a2mcvmlezuktyjz,64.0,8204278
juno18hxdnehgezwce0dfvy27gfs2urvjmftgawndal,5.28,Inactive
juno18hdyucrr69qxtyu38fdh4j85upxg3qvxv5xq6c,5.04,Inactive
juno18kelunfl4nvn6ux8qws6ranje7fdag9saymef8,211.19,9063560
juno18kkdy2fdzdda4h2yep5kv6fuxh3phn0znuhpyz,50.77,12621068
juno18hsqmjm69g69en9k5nmpgu2yqn5gn657zsr7an,6.21,Inactive
juno18kaez0xcstsuatejuzzt2nmecw8r5w4fz4yz24,54.8,5761238
juno18k7jx23nvx2ncvwz6zscnerlpusadfgzr6u5e9,3.3,6450101
juno18h33sde7kj805f055l5fzjv32ydys776ntqa24,12.7,5716572
juno18k74yuysr7rf6vvjrt3vfnmnwe0xvw8ln02zjm,12.76,6724577
juno18hns82tpgthecjh60mml9v44zhh69rc5wf2l74,12.5,Inactive
juno18hpa7cr6zuj5erxs406qjp7cg9sl8k3aw3rnz6,200.0,10518457
juno18h9dplgz5n0qmg692uae6x3jsvg8tqs8dd4yu2,4.14,8140326
juno18hxfhgpsxr2e52xjukc76my0k4ruh0lh892hyg,83.2,8558653
juno18hzf0g5dsmg60udh608dyren3fwz7ukfgq8857,1.55,7798556
juno18hrfkht92wtp785rwgu3ah2jxd2sd6tk80kk0q,250.0,9113427
juno18hckvw63rlxakm7dmp2gjaxkhmkj4953ct66ns,3.0,Inactive
juno18h8mkzhfqggkthz4gkae9quyay5efe3eqds6d8,2.03,7649244
juno18h2zk8s6fhp8d5d0sn2q32y0dchq7xmaz0ac4k,81.54,12625073
juno18hfkjnm9a74l4hvr2uec6w606q8g8hcee0y4tt,61.74,8141322
juno18h00h2g5r6nwrx879r0wzfhpdu53rfxdnyj02h,596.23,6153630
juno18hdwvedt4tf0t6trfvp83ydu93peynjntgx8hk,2.62,12659554
juno18hgug4qx3dsmmyxllfqpxjg570dm3rvad9nx04,116.94,6086170
juno18h20gac8k78muquguav4q3nmc9t8ewz8j8ff6d,104.11,12087248
juno18hsme2hqhafadclx8l35fvd36neuppfsyv8ca3,6.91,12346086
juno18h5t8dh70qs8jk8c8pptcve33sp79sjv6x00s7,66.79,5492737
juno18h7l5mfcrv7eyh4yrvk45h9p7ayca2wz5lsllg,36.95,Inactive
juno18hnn3s77euamjujyvnyztz9978l0rlxqgxhr6g,48.27,11032390
juno18h5vfk4fvcr73ld68wks5lxxe5m3z2glwjpx56,170.25,10997606
juno18cpc0h3cn0h67nl54z2e7s53sd5kv0zhtz4ql2,187.58,Inactive
juno18h5a33zjh308xsfqrj2q2v70puql2fwnk0h80c,19.85,6540077
juno18hne0lj6z7yhfzahcszznrcmpd6pf2jhnt9f69,11.32,11550792
juno18h66fhj2q5ddqhgse8mp2z5uq67wvyl6js698f,60.76,6596116
juno18hud2uvpamqqppqt7znthlxurel3hd9eef2j3c,22.98,11001069
juno18h6hcs7ejg3e3fv9xygxecc3vqm8zlsmw0hxmj,64.17,12275834
juno18hafmm8xp2ql40xa6qfwsflerv5yvgu88vz0zm,5.81,9797865
juno18hajz0ngttgmhq90yg4676w2ccawgqer7u98da,19.78,6064053
juno18cwhs4d0qjwczfu3t99u6jlkku7jq5267j7ptq,94.02,Inactive
juno18hae9u3s33ncw65vfjlunrdkkve4yhm965f8vl,107.6,6050906
juno18hlpxdl3qfqesa6elyt8ve5ajermylmtz367uh,9000.0,12689362
juno18cq8hzum73n6d8n20nda8cl7cg3kwryh4aaa59,44.65,12212006
juno18cstdzqkdltxj3n0n5dvhpqxaza6tkqcvfgg3g,5.73,Inactive
juno18cq6qypujt5c2zyeaz3hmv9x3gxxyv2n39n866,529.36,6318046
juno18cr9zymmxy94dzh5u6qwppz2rf7d7h9kkf4u9y,99.8,7763240
juno18czgc04jqtdn5s2kr2h745wzzqdk4e5ft6krqh,39.88,6973373
juno18chhcy4rmxhrhfd3q2m4g97m0acxzd3fe5ceph,8.47,Inactive
juno18havg00wwkqs7q62dz00xaus7kufx7r2v9fhee,199.0,12706518
juno18cg4aj7e574z2u609f84r4d25mu43yqwyu9gtu,3.86,7751938
juno18cfff0xnpv8y49hj678z57gv7y59jzp8mvl07c,17.29,12637313
juno18cfy28ywcez66v5carcy5srnp6hwjzpzzmhs85,5.22,5679819
juno18cvuprct4ew5pjhf78jlj72e5hkj5qf7lq09cs,19.87,6087491
juno18cdgz094fagz9508z64xdway2ynxeqy4an57fk,2.59,7642083
juno18cy435uqx3f4yyanj8d2dt2aswy5zasa03zzny,116.34,12621844
juno18cwzxnesy0j99xngaul6j85jpvdm3tvkmqka49,49.0,11691115
juno18cx4pgcq69wscn486fsx237txdd02fvqcc9u53,79.4,12564992
juno18cww5djnzq2tkz5fqvs42tl0ss5ahnacn93wtf,2.54,7990736
juno18cwtld2ft5aueyjjfut0sx5hs6rxvmx2zddt7p,4.0,7764984
